rank,plateifu,total_power,is_anomalous,p1,p2,p3,p4,p5,p6,p7,ph1,ph2,ph3,ph4,ph5,ph6,ph7
4985,12667-12701,4.42863510e-1,0,2.44250560e-2,3.18225061e-2,4.35440249e-2,5.87278216e-2,7.62622481e-2,9.48711197e-2,1.13210733e-1,-0.146256,-0.230091,-0.239105,-0.189910,-0.101091,0.014084,0.147072
4986,8252-9102,4.42771694e-1,0,1.70461206e-1,1.28719486e-1,7.84991191e-2,3.71522706e-2,1.37479849e-2,6.62001209e-3,7.57161473e-3,-2.677679,-2.226812,-1.809547,-1.471202,-1.330959,-1.548559,-1.699382
4987,11984-3702,4.42146709e-1,0,7.81481529e-2,7.17678085e-2,6.32713239e-2,5.54749566e-2,5.16056009e-2,5.47237397e-2,6.71551271e-2,0.100971,0.187269,0.242923,0.252404,0.210896,0.141946,0.093542
4988,8728-6102,4.42032192e-1,0,7.81490887e-2,7.54707575e-2,7.11521251e-2,6.54027068e-2,5.84996031e-2,5.07724262e-2,4.25854842e-2,0.153107,0.306041,0.458610,0.610581,0.761646,0.911375,1.059134
4989,9039-1901,4.41934061e-1,0,5.54146662e-2,5.67145848e-2,5.88439858e-2,6.17483789e-2,6.53538452e-2,6.95693047e-2,7.42892952e-2,-2.960303,-2.780991,-2.605424,-2.435001,-2.270680,-2.112996,-1.962125
4990,8626-6101,4.41601447e-1,0,7.72519456e-2,7.46777479e-2,7.05455829e-2,6.50837358e-2,5.85943882e-2,5.14373479e-2,4.40106984e-2,0.106673,0.212161,0.315181,0.414236,0.507469,0.592472,0.666015
4991,8317-6103,4.41353248e-1,0,3.31996408e-2,3.82548398e-2,4.65234417e-2,5.77757587e-2,7.17008351e-2,8.79165816e-2,1.05982150e-1,-0.132103,-0.241353,-0.316074,-0.356057,-0.366732,-0.354571,-0.325179
4992,8999-9102,4.40817784e-1,0,8.47647448e-2,8.21481101e-2,7.69742457e-2,6.85929373e-2,5.69565373e-2,4.29631122e-2,2.84180966e-2,-2.881878,-2.614294,-2.332382,-2.031554,-1.708318,-1.358370,-0.972812
4993,9089-6103,4.40458099e-1,0,7.02910715e-2,6.90517663e-2,6.70206839e-2,6.42486417e-2,6.08051232e-2,5.67765826e-2,5.22642297e-2,-2.917648,-2.693697,-2.469729,-2.245724,-2.021650,-1.797455,-1.573064
4994,9027-3702,4.40299269e-1,0,8.40881834e-2,7.99195814e-2,7.33914462e-2,6.50730708e-2,5.56520967e-2,4.58478247e-2,3.63270660e-2,0.265569,0.530104,0.792510,1.051572,1.305869,1.553665,1.792750
4995,12085-12701,4.39673662e-1,0,1.01522390e-1,9.26231921e-2,7.93640870e-2,6.37121677e-2,4.77550321e-2,3.32708416e-2,2.14259520e-2,-2.875804,-2.612437,-2.354130,-2.103977,-1.865846,-1.644808,-1.447772
4996,9043-6102,4.39358051e-1,0,8.10741761e-2,7.77308522e-2,7.23641300e-2,6.52792388e-2,5.68927298e-2,4.77126019e-2,3.83043219e-2,-2.744126,-2.346584,-1.948800,-1.550417,-1.150764,-0.748695,-0.342328
4997,8137-1901,4.38477369e-1,0,5.92363723e-2,5.98059535e-2,6.07406917e-2,6.20190354e-2,6.36113958e-2,6.54807186e-2,6.75832017e-2,-2.968491,-2.796013,-2.624746,-2.455211,-2.287841,-2.122967,-1.960815
4998,12069-12705,4.37723918e-1,0,1.78895922e-1,1.33533934e-1,7.85222806e-2,3.29234808e-2,7.47471682e-3,1.21013032e-3,5.16345305e-3,-2.661526,-2.187971,-1.731523,-1.318975,-1.067474,-1.903075,-2.420286
4999,8554-6101,4.37127418e-1,0,1.15083809e-1,1.01651753e-1,8.22177078e-2,6.04196462e-2,4.00019624e-2,2.39383819e-2,1.38141573e-2,-2.873217,-2.610047,-2.358652,-2.129023,-1.938479,-1.818956,-1.822445
5000,8323-1901,4.36972209e-1,0,5.96161916e-2,6.00665860e-2,6.08141614e-2,6.18542932e-2,6.31805051e-2,6.47844685e-2,6.66560037e-2,0.028296,0.056925,0.086208,0.116446,0.147908,0.180830,0.215404
5001,11014-6102,4.36577106e-1,0,1.05594030e-2,2.01835189e-2,3.55356244e-2,5.56342093e-2,7.92023964e-2,1.04756170e-1,1.30705784e-1,0.812477,1.369566,1.765872,2.087521,2.372117,2.636390,2.888596
5002,8592-9102,4.36465715e-1,0,4.65800308e-2,4.92222508e-2,5.35568027e-2,5.94818809e-2,6.68587323e-2,7.55152995e-2,8.52507176e-2,-0.058578,-0.111337,-0.153760,-0.183297,-0.199240,-0.202180,-0.193414
5003,8091-3702,4.36431155e-1,0,7.29506306e-2,7.11271394e-2,6.81565666e-2,6.41392694e-2,5.92108179e-2,5.35372793e-2,4.73094518e-2,-3.024704,-2.907798,-2.790858,-2.673861,-2.556782,-2.439586,-2.322225
5004,9025-3702,4.36407952e-1,0,1.31549138e-2,2.38368612e-2,4.01541214e-2,6.00873244e-2,8.11976744e-2,1.00947816e-1,1.17029241e-1,0.817721,1.404966,1.836784,2.192774,2.509657,2.804010,3.083858
5005,8593-1901,4.36388002e-1,0,5.37642926e-2,5.57698109e-2,5.87851981e-2,6.23608935e-2,6.59447253e-2,6.89478784e-2,7.08152030e-2,0.386792,0.767406,1.137099,1.493259,1.835242,2.163762,2.480242
5006,8318-12705,4.36106004e-1,0,1.03664008e-1,9.45382243e-2,8.06951265e-2,6.39490971e-2,4.64065922e-2,3.01169524e-2,1.67360039e-2,0.413883,0.826802,1.237689,1.645214,2.047462,2.441141,2.819323
5007,8338-6102,4.35990966e-1,0,4.29100333e-2,4.74852500e-2,5.43273202e-2,6.23822228e-2,7.03970464e-2,7.71012329e-2,8.13878606e-2,0.460013,0.900184,1.309532,1.686714,2.035648,2.361601,2.669311
5008,12078-1901,4.35915271e-1,0,6.62570257e-2,6.55988263e-2,6.45151441e-2,6.30255808e-2,6.11568439e-2,5.89420406e-2,5.64198098e-2,-3.046308,-2.951115,-2.856109,-2.761385,-2.667042,-2.573184,-2.479922
5009,9506-6102,4.35901658e-1,0,4.26637274e-2,4.84815704e-2,5.66723711e-2,6.53116913e-2,7.23008818e-2,7.58094595e-2,7.46619563e-2,0.515662,1.000710,1.441474,1.839628,2.202617,2.537639,2.849659
5010,11978-1901,4.35049257e-1,0,6.31313263e-2,6.30025903e-2,6.27755406e-2,6.24323427e-2,6.19497768e-2,6.13008670e-2,6.04568139e-2,0.184743,0.369107,0.552725,0.735249,0.916354,1.095751,1.273183
5011,11945-9102,4.34643080e-1,0,1.22323570e-1,1.06871145e-1,8.45848700e-2,5.96905908e-2,3.64615895e-2,1.81913145e-2,6.52000101e-3,-2.751798,-2.360510,-1.965806,-1.564610,-1.150935,-0.710389,-0.196268
5012,8978-12705,4.34425609e-1,0,8.19578988e-3,1.77497342e-2,3.31896467e-2,5.38092604e-2,7.86574200e-2,1.06575900e-1,1.36247858e-1,-0.437901,-0.531391,-0.450793,-0.299090,-0.114282,0.087911,0.299991
5013,8324-9101,4.34420732e-1,0,7.92751782e-2,7.60823006e-2,7.09820209e-2,6.42959818e-2,5.64523158e-2,4.79599845e-2,3.93729501e-2,0.272025,0.542227,0.808667,1.069155,1.321065,1.561063,1.784725
5014,12514-12702,4.33677233e-1,0,7.57936224e-2,7.33436796e-2,6.93827553e-2,6.40893599e-2,5.77032149e-2,5.05145625e-2,4.28500388e-2,0.293126,0.586106,0.878800,1.171088,1.462873,1.754098,2.044753
5015,9883-6102,4.33349503e-1,0,5.00636294e-2,5.27004035e-2,5.67135137e-2,6.15749535e-2,6.66292337e-2,7.11663511e-2,7.45014184e-2,0.052476,0.113380,0.188821,0.281665,0.392067,0.518572,0.659069
5016,7991-12704,4.32973834e-1,0,7.73535420e-2,7.57861472e-2,7.24699457e-2,6.67361664e-2,5.82586875e-2,4.73480077e-2,3.50213379e-2,0.503771,1.000977,1.486423,1.956889,2.410857,2.847636,-3.017024
5017,12085-3701,4.32456856e-1,0,6.74444319e-2,6.65014594e-2,6.49518262e-2,6.28280128e-2,6.01744913e-2,5.70467274e-2,5.35099068e-2,0.194244,0.388326,0.582079,0.775332,0.967902,1.159592,1.350185
5018,10001-3703,4.31753343e-1,0,5.65150971e-2,5.84609581e-2,6.10838038e-2,6.35856367e-2,6.50866955e-2,6.48047950e-2,6.22163565e-2,0.433149,0.857577,1.266863,1.657785,2.029746,2.383620,2.720708
5019,8447-12702,4.31392867e-1,0,1.13997449e-1,9.15303316e-2,6.79990604e-2,5.20759538e-2,4.34937376e-2,3.62139589e-2,2.60823753e-2,-2.808079,-2.510382,-2.278473,-2.109650,-1.947218,-1.740100,-1.505334
5020,8722-9101,4.30750667e-1,0,6.05297394e-2,6.06268055e-2,6.08581113e-2,6.12779680e-2,6.18795118e-2,6.25467666e-2,6.30317642e-2,-3.057017,-2.972189,-2.886475,-2.798629,-2.706826,-2.608970,-2.503156
5021,8977-12703,4.30368642e-1,0,4.43000644e-2,4.89929792e-2,5.58065028e-2,6.33548773e-2,6.99654003e-2,7.39592757e-2,7.39895428e-2,0.233518,0.487236,0.771912,1.088321,1.432157,1.798276,2.182745
5022,8946-12703,4.30311448e-1,0,3.55957846e-2,4.14532700e-2,5.02611120e-2,6.07749073e-2,7.15903113e-2,8.14011704e-2,8.92348924e-2,-0.112369,-0.193389,-0.230927,-0.229701,-0.200490,-0.153906,-0.098707
5023,9879-3704,4.29962775e-1,0,6.81415715e-2,6.70043162e-2,6.51440204e-2,6.26120894e-2,5.94779642e-2,5.58267131e-2,5.17561000e-2,-3.036769,-2.932206,-2.828171,-2.724954,-2.622872,-2.522284,-2.423610
5024,8097-12701,4.29604485e-1,0,6.96408954e-2,6.81974942e-2,6.58563916e-2,6.27107868e-2,5.88840845e-2,5.45233350e-2,4.97914969e-2,-3.027877,-2.914701,-2.802626,-2.692243,-2.584203,-2.479229,-2.378142
5025,9880-6103,4.27461633e-1,0,6.88169455e-2,6.75502627e-2,6.54550347e-2,6.25584429e-2,5.89046493e-2,5.45597391e-2,4.96165591e-2,-3.022506,-2.903491,-2.784659,-2.666197,-2.548420,-2.431825,-2.317168
5026,8466-1902,4.27443564e-1,0,3.51454815e-2,3.96525311e-2,4.69725980e-2,5.68263392e-2,6.88386668e-2,8.25538949e-2,9.74540528e-2,-2.778486,-2.434001,-2.118632,-1.833845,-1.575973,-1.339871,-1.120737
5027,8152-1901,4.27271573e-1,0,6.99956076e-2,6.84611010e-2,6.59590204e-2,6.25703016e-2,5.84039272e-2,5.35928115e-2,4.82888033e-2,-2.996547,-2.851302,-2.705647,-2.559351,-2.412142,-2.263695,-2.113601
5028,10508-12702,4.27050908e-1,0,1.00937590e-1,9.19938627e-2,7.85022343e-2,6.23112311e-2,4.55211669e-2,3.01206055e-2,1.76642175e-2,-2.883739,-2.628038,-2.377067,-2.134446,-1.905991,-1.702242,-1.544665
5029,11754-3704,4.27032700e-1,0,5.94623838e-2,5.99968367e-2,6.07404043e-2,6.14917579e-2,6.20056413e-2,6.20243349e-2,6.13113415e-2,0.173453,0.348995,0.528400,0.712911,0.903151,1.099154,1.300476
5030,11974-1902,4.26879635e-1,0,3.76763768e-2,4.27309222e-2,5.04637306e-2,5.99258589e-2,6.99536203e-2,7.93079667e-2,8.68211597e-2,0.471904,0.919538,1.330776,1.705671,2.050003,2.370420,2.672519
5031,11017-6101,4.26658430e-1,0,5.36696874e-2,5.50395956e-2,5.72189083e-2,6.00583762e-2,6.33617408e-2,6.68974813e-2,7.04126405e-2,-2.875153,-2.611675,-2.353694,-2.103036,-1.860743,-1.627164,-1.402137
5032,8439-3702,4.26215541e-1,0,4.94567532e-2,5.13471996e-2,5.44592624e-2,5.87357336e-2,6.40981312e-2,7.04482659e-2,7.76701953e-2,-2.939312,-2.740383,-2.547632,-2.363029,-2.187613,-2.021632,-1.864772
5033,9040-3704,4.25777197e-1,0,6.55524178e-2,6.51184387e-2,6.42197524e-2,6.26337624e-2,6.01225062e-2,5.64905392e-2,5.16397805e-2,0.351664,0.701051,1.046150,1.385404,1.717774,2.042704,2.359996
5034,11951-12705,4.25741575e-1,0,1.17637703e-1,1.03403128e-1,8.24045617e-2,5.84315844e-2,3.59137216e-2,1.87723305e-2,9.17854558e-3,0.524761,1.041372,1.540371,2.008355,2.421466,2.728613,2.825535
5035,9041-12704,4.25412143e-1,0,8.69322179e-2,8.17892679e-2,7.37188419e-2,6.34167107e-2,5.17517984e-2,3.96759748e-2,2.81273315e-2,-2.904185,-2.666533,-2.428374,-2.189398,-1.949209,-1.707250,-1.462639
5036,9490-3701,4.24961417e-1,0,3.73978744e-2,4.28270330e-2,5.09642696e-2,6.05912231e-2,7.02748802e-2,7.85868841e-2,8.43192530e-2,0.548462,1.069345,1.550413,1.993874,2.407967,2.801444,-3.101391
5037,8147-6103,4.24702213e-1,0,8.59347548e-2,8.07557845e-2,7.27306987e-2,6.26834043e-2,5.16091282e-2,4.05454702e-2,3.04429720e-2,0.276135,0.550274,0.820150,1.082893,1.334566,1.569472,1.779210
5038,12068-9102,4.24452061e-1,0,7.33829474e-2,7.10557599e-2,6.73281190e-2,6.24142854e-2,5.65908266e-2,5.01756743e-2,4.35044479e-2,-2.919677,-2.696914,-2.472406,-2.245152,-2.013989,-1.777516,-1.534007
5039,8717-6103,4.24111410e-1,0,6.17168497e-2,6.17141386e-2,6.16211222e-2,6.13163424e-2,6.06511514e-2,5.94684590e-2,5.76233470e-2,-2.887813,-2.635502,-2.386004,-2.140445,-1.899684,-1.664305,-1.434657
5040,8714-3703,4.23540993e-1,0,4.32875458e-2,4.65484544e-2,5.17244081e-2,5.84465716e-2,6.62360455e-2,7.45378686e-2,8.27600993e-2,-3.138350,-3.124722,-3.093588,-3.042161,-2.970983,-2.882335,-2.779021
5041,8938-12701,4.23285636e-1,0,1.35081611e-1,1.13496372e-1,8.37188536e-2,5.27758760e-2,2.69038124e-2,9.72691439e-3,1.58219674e-3,0.530822,1.060350,1.587021,2.108502,2.620322,3.110258,-2.770927
5042,8626-12705,4.22406725e-1,0,7.77674044e-2,7.45811134e-2,6.94768307e-2,6.27499184e-2,5.47869773e-2,4.60411478e-2,3.70033328e-2,-2.981522,-2.821128,-2.660049,-2.497834,-2.333873,-2.167278,-1.996664
5043,9036-6104,4.22187084e-1,0,1.03386595e-1,9.35940773e-2,7.88861190e-2,6.13611630e-2,4.33857190e-2,2.71710984e-2,1.44023117e-2,-2.850637,-2.561126,-2.274841,-1.994419,-1.724396,-1.473797,-1.263846
5044,10498-6102,4.21960566e-1,0,5.23002196e-2,5.36270514e-2,5.58081638e-2,5.87988195e-2,6.25377177e-2,6.69482886e-2,7.19403056e-2,-2.911090,-2.682590,-2.457871,-2.238317,-2.024851,-1.817947,-1.617709
5045,11836-12705,4.21576695e-1,0,5.90838982e-2,6.99638633e-2,7.88575217e-2,7.81915861e-2,6.56093978e-2,4.51956781e-2,2.46747495e-2,0.852126,1.626643,2.310874,2.923030,-2.806165,-2.311763,-1.905194
5046,8079-6103,4.20789994e-1,0,9.96335918e-2,9.07810296e-2,7.74398855e-2,6.14438013e-2,4.48520427e-2,2.95768646e-2,1.70627790e-2,0.407100,0.813980,1.220428,1.626261,2.031348,2.435692,2.839638
5047,9192-6104,4.20707287e-1,0,8.55635168e-2,8.01559000e-2,7.18669735e-2,6.16626660e-2,5.06777908e-2,4.00455037e-2,3.07349359e-2,-2.962309,-2.786103,-2.616391,-2.457312,-2.314178,-2.193923,-2.105161
5048,12620-9101,4.20357294e-1,0,5.79329217e-2,5.95519244e-2,6.15132558e-2,6.29006975e-2,6.27644743e-2,6.03586417e-2,5.53353783e-2,0.424324,0.839419,1.238507,1.618167,1.977667,2.317670,2.639067
5049,8989-6103,4.19526159e-1,0,7.20981373e-2,6.99490961e-2,6.64742521e-2,6.18278998e-2,5.62143348e-2,4.98769690e-2,4.30854698e-2,0.178813,0.357864,0.537409,0.717748,0.899256,1.082425,1.267929
5050,9193-12705,4.19513426e-1,0,9.02074405e-2,8.41660033e-2,7.47128016e-2,6.27112265e-2,4.92553181e-2,3.55686292e-2,2.28920067e-2,-2.938973,-2.737047,-2.536655,-2.338989,-2.145990,-1.961225,-1.792214
5051,8088-9102,4.19457077e-1,0,6.44873520e-2,6.37347685e-2,6.24947411e-2,6.07884999e-2,5.86453836e-2,5.61024403e-2,5.32038920e-2,0.146443,0.292675,0.438483,0.583642,0.727917,0.871053,1.012773
5052,8549-1901,4.18469113e-1,0,6.22637468e-2,6.18562640e-2,6.11842531e-2,6.02581434e-2,5.90920265e-2,5.77031801e-2,5.61114993e-2,-3.060851,-2.980199,-2.899728,-2.819522,-2.739667,-2.660241,-2.581320
5053,11020-12704,4.18105598e-1,0,4.29955884e-2,4.59656192e-2,5.07614861e-2,5.71611646e-2,6.48717829e-2,7.35463537e-2,8.28036033e-2,-0.084344,-0.160407,-0.222283,-0.267375,-0.295844,-0.309485,-0.310755
5054,12518-6104,4.17802981e-1,0,2.14422485e-2,2.78727568e-2,3.84114129e-2,5.27952621e-2,7.06666659e-2,9.15834176e-2,1.15031217e-1,-0.250083,-0.442664,-0.564690,-0.630543,-0.657550,-0.658518,-0.641888
5055,10493-6101,4.17757130e-1,0,3.20184813e-2,3.81398137e-2,4.74505513e-2,5.87363689e-2,7.05260022e-2,8.12827431e-2,8.96031695e-2,-2.665126,-2.226898,-1.841227,-1.503125,-1.202028,-0.928661,-0.676503
5056,11742-12701,4.17472306e-1,0,4.38751944e-2,5.48180789e-2,6.70420833e-2,7.43962631e-2,7.26312970e-2,6.12223986e-2,4.34869902e-2,0.140222,0.361796,0.674960,1.057271,1.489714,1.964108,2.484710
5057,7964-6102,4.17224439e-1,0,1.04031493e-1,9.34589599e-2,7.78274305e-2,5.96490004e-2,4.16236697e-2,2.60815785e-2,1.45523069e-2,-2.847222,-2.555839,-2.271084,-1.998212,-1.745900,-1.530154,-1.382941
5058,8941-12702,4.17156992e-1,0,2.64256701e-2,4.47011694e-2,6.52162526e-2,7.85542186e-2,7.94104303e-2,6.89922237e-2,5.38570273e-2,1.151243,2.062461,2.825687,-2.750816,-2.051230,-1.322613,-0.527947
5059,12082-6101,4.16855234e-1,0,6.53921810e-2,6.43686508e-2,6.27110793e-2,6.04882713e-2,5.77895777e-2,5.47187025e-2,5.13867712e-2,-2.997461,-2.853523,-2.709961,-2.566938,-2.424582,-2.282969,-2.142108
5060,8150-6103,4.16845283e-1,0,5.53229010e-2,5.60001884e-2,5.71245625e-2,5.86893942e-2,6.06854598e-2,6.31009975e-2,6.59217793e-2,-3.031215,-2.921450,-2.812878,-2.706018,-2.601309,-2.499096,-2.399628
5061,11753-6101,4.14136122e-1,0,5.50496332e-2,5.57365989e-2,5.68646210e-2,5.84085875e-2,6.03338820e-2,6.25969251e-2,6.51458738e-2,-3.061448,-2.980480,-2.897922,-2.813109,-2.725508,-2.634734,-2.540545
5062,11020-3702,4.13517291e-1,0,5.99646629e-2,5.99595455e-2,5.98831122e-2,5.96418170e-2,5.91204304e-2,5.81957966e-2,5.67519260e-2,-2.867602,-2.594824,-2.324371,-2.057182,-1.793969,-1.535212,-1.281172
5063,9508-3703,4.13479707e-1,0,7.56611188e-2,7.25867742e-2,6.76828511e-2,6.12596429e-2,5.37142017e-2,4.54974426e-2,3.70776760e-2,-2.915958,-2.690110,-2.463815,-2.236796,-2.008699,-1.779046,-1.547146
5064,10512-6101,4.13447050e-1,0,5.93383809e-2,5.93652161e-2,5.93761540e-2,5.93233192e-2,5.91450956e-2,5.87710764e-2,5.81278075e-2,-2.921003,-2.701160,-2.482768,-2.266457,-2.052755,-1.842082,-1.634743
5065,12080-12701,4.13035777e-1,0,1.42481455e-1,1.16325724e-1,8.08437033e-2,4.53698200e-2,1.83530314e-2,4.77662932e-3,4.88541434e-3,-2.793583,-2.450746,-2.121329,-1.824203,-1.619727,-1.790279,-2.619577
5066,8562-3703,4.12492980e-1,0,8.17449063e-2,7.72175332e-2,7.01394147e-2,6.11492755e-2,5.10258053e-2,4.05928299e-2,3.06232149e-2,0.316391,0.631921,0.945644,1.256420,1.562761,1.862593,2.152824
5067,12093-9102,4.11980329e-1,0,7.11345922e-2,6.89309912e-2,6.53823212e-2,6.06675873e-2,5.50237844e-2,4.87331426e-2,4.21079102e-2,-2.993578,-2.846387,-2.700910,-2.558184,-2.419485,-2.286462,-2.161317
5068,9491-12704,4.11797401e-1,0,1.28594381e-1,1.09222895e-1,8.19981809e-2,5.28937919e-2,2.76116724e-2,1.00448564e-2,1.43162285e-3,-2.752686,-2.363146,-1.972085,-1.577844,-1.176443,-0.754477,-0.218815
5069,8719-12703,4.10701902e-1,0,7.01402384e-2,6.79130883e-2,6.43834192e-2,5.98419286e-2,5.46928369e-2,4.93920510e-2,4.43383392e-2,0.380517,0.755826,1.121038,1.471935,1.805430,2.120185,2.417340
5070,9046-6104,4.10485323e-1,0,3.88313766e-2,4.21962627e-2,4.76960932e-2,5.51717626e-2,6.44071458e-2,7.51354761e-2,8.70472061e-2,-2.874369,-2.617819,-2.379236,-2.161452,-1.963904,-1.784289,-1.619799
5071,9044-12701,4.10350703e-1,0,7.48219125e-2,7.18014442e-2,6.69916019e-2,6.07084646e-2,5.33557075e-2,4.53899179e-2,3.72816549e-2,0.348791,0.698266,1.049167,1.402358,1.758913,2.120234,2.488229
5072,9193-6101,4.08938466e-1,0,3.81397929e-3,1.47349666e-2,3.18062129e-2,5.34506690e-2,7.76844252e-2,1.02311541e-1,1.25136672e-1,1.905438,2.057019,2.249077,2.451359,2.657771,2.866286,3.076048
5073,8485-6101,4.08904048e-1,0,8.83206722e-2,8.20267528e-2,7.23570224e-2,6.04063287e-2,4.74608142e-2,3.48034783e-2,2.35289797e-2,0.380602,0.760094,1.137248,1.510564,1.878027,2.236649,2.581554
5074,8138-12702,4.08892358e-1,0,1.24221421e-1,1.06346635e-1,8.09309309e-2,5.33732098e-2,2.90837869e-2,1.19058752e-2,3.03049967e-3,0.579945,1.155793,1.722776,2.274028,2.796396,-3.028598,-2.779287
5075,9867-12702,4.08870508e-1,0,6.25606361e-2,7.05248224e-2,7.66301617e-2,7.46346526e-2,6.20761220e-2,4.18260233e-2,2.06180896e-2,0.773533,1.492260,2.142117,2.735086,-2.997082,-2.478558,-1.992238
5076,8257-9101,4.08637088e-1,0,7.39830532e-2,7.14496733e-2,6.72005938e-2,6.12656106e-2,5.37986760e-2,4.51347650e-2,3.58047162e-2,0.396461,0.790452,1.179651,1.561958,1.935447,2.298147,2.647588
5077,9889-12701,4.08281028e-1,0,4.70874383e-2,4.99695610e-2,5.41953705e-2,5.89927142e-2,6.34541635e-2,6.66774094e-2,6.79043709e-2,0.136970,0.285555,0.453603,0.644101,0.856463,1.088402,1.337284
5078,8616-6104,4.08068438e-1,0,9.59803708e-2,8.77739451e-2,7.52760133e-2,6.00587873e-2,4.39649523e-2,2.88253783e-2,1.61889912e-2,-2.896331,-2.652019,-2.409802,-2.171322,-1.939303,-1.718967,-1.522197
5079,8562-3701,4.07979036e-1,0,7.77875785e-3,1.80205569e-2,3.39649240e-2,5.40526142e-2,7.63421938e-2,9.87165454e-2,1.19103444e-1,2.623086,2.518960,2.593674,2.736087,2.909167,3.098229,-2.986782
5080,12087-6104,4.07740651e-1,0,7.98521879e-2,7.52997989e-2,6.82932145e-2,5.96228680e-2,5.02452969e-2,4.11578602e-2,3.32694245e-2,0.253618,0.503776,0.746648,0.977660,1.191096,1.379914,1.536395
5081,9864-6103,4.07663764e-1,0,2.55606953e-2,3.60923645e-2,5.04614850e-2,6.48291078e-2,7.54027436e-2,7.94345218e-2,7.58828457e-2,0.779490,1.445379,2.001296,2.487049,2.931125,-2.933415,-2.531004
5082,8088-12702,4.07650629e-1,0,8.22697854e-2,7.70345224e-2,6.90793625e-2,5.94124698e-2,4.91828331e-2,3.94850358e-2,3.11866198e-2,-2.908808,-2.679495,-2.457427,-2.246975,-2.053332,-1.882475,-1.740303
5083,8718-12701,4.07481163e-1,0,1.23600551e-1,1.05169363e-1,7.94102636e-2,5.21256726e-2,2.87642230e-2,1.29103924e-2,5.50069812e-3,-2.788559,-2.440344,-2.103618,-1.790328,-1.526625,-1.380086,-1.512926
5084,8990-9102,4.07472554e-1,0,6.90859675e-2,6.72807681e-2,6.43010161e-2,6.02018094e-2,5.50801494e-2,4.90872579e-2,4.24355855e-2,-2.778444,-2.416102,-2.055336,-1.696838,-1.341210,-0.988958,-0.640503
5085,12068-12705,4.07363872e-1,0,2.14411691e-2,4.45557644e-2,6.88836625e-2,8.21157364e-2,7.90913376e-2,6.40770263e-2,4.71991756e-2,1.348129,2.278677,3.043048,-2.519726,-1.789844,-1.008328,-0.129214
5086,9025-9101,4.06972234e-1,0,2.57513684e-2,3.11357248e-2,3.99870370e-2,5.21242154e-2,6.72993327e-2,8.52030680e-2,1.05471488e-1,-2.793955,-2.481220,-2.217140,-1.997597,-1.812649,-1.653050,-1.511831
5087,12684-12704,4.06454035e-1,0,9.91685573e-2,8.95805053e-2,7.52735124e-2,5.84226587e-2,4.14757868e-2,2.67076795e-2,1.58253347e-2,-2.897860,-2.657796,-2.425963,-2.209154,-2.018917,-1.876790,-1.823685
5088,11983-12703,4.06436290e-1,0,6.51923244e-2,6.39108372e-2,6.18499212e-2,5.91157061e-2,5.58449070e-2,5.21942219e-2,4.83283724e-2,-2.901612,-2.660928,-2.418837,-2.174641,-1.927657,-1.677240,-1.422813
5089,10507-9101,4.06266450e-1,0,6.50846399e-2,6.47768872e-2,6.37372566e-2,6.13746146e-2,5.71963685e-2,5.10159326e-2,4.30807508e-2,0.418132,0.829686,1.229149,1.612541,1.977126,2.320589,2.639890
5090,8449-9101,4.06074206e-1,0,1.27916376e-1,1.09002117e-1,8.19955685e-2,5.24932793e-2,2.63003831e-2,8.07056380e-3,2.95918383e-4,-2.773071,-2.404080,-2.033975,-1.661572,-1.283868,-0.888625,-0.261420
5091,12685-3701,4.05979857e-1,0,5.70301019e-2,5.74708789e-2,5.80578186e-2,5.85909082e-2,5.88302014e-2,5.85293749e-2,5.74705727e-2,0.330008,0.657345,0.979649,1.295083,1.602402,1.900887,2.190211
5092,9499-6104,4.05711060e-1,0,2.27915378e-2,2.90599790e-2,3.91726407e-2,5.26456980e-2,6.88373008e-2,8.69806538e-2,1.06223250e-1,-0.156280,-0.259605,-0.296411,-0.278940,-0.223198,-0.141440,-0.041909
5093,8484-12704,4.05700276e-1,0,8.14292969e-2,7.68072992e-2,6.95602197e-2,6.03184672e-2,4.98636495e-2,3.90429190e-2,2.86784241e-2,-2.921783,-2.702711,-2.485217,-2.270370,-2.059674,-1.855428,-1.661435
5094,9495-6102,4.05698345e-1,0,6.71998944e-2,6.55878077e-2,6.29725219e-2,5.94572931e-2,5.51788583e-2,5.03001684e-2,4.50018016e-2,0.215077,0.429893,0.644175,0.857638,1.069964,1.280796,1.489719
5095,11866-12704,4.05616945e-1,0,4.08203685e-3,1.37071245e-2,2.92239931e-2,4.98748504e-2,7.46562797e-2,1.02372739e-1,1.31699921e-1,-1.919832,-1.586422,-1.392107,-1.237174,-1.098805,-0.969178,-0.844965
5096,8263-3702,4.05567075e-1,0,1.31747822e-2,2.10679397e-2,3.38373618e-2,5.09252454e-2,7.15913519e-2,9.49509011e-2,1.20019493e-1,-0.355996,-0.564976,-0.647498,-0.657027,-0.626041,-0.571592,-0.502905
5097,9495-3701,4.05075457e-1,0,2.26750326e-2,2.88976160e-2,3.89587334e-2,5.24089698e-2,6.86490996e-2,8.69582615e-2,1.06527744e-1,0.474045,0.895583,1.251043,1.552510,1.815901,2.053454,2.273438
5098,8239-12705,4.04719171e-1,0,1.33866354e-1,1.11130981e-1,8.01525658e-2,4.86206514e-2,2.31247052e-2,7.17831430e-3,6.45599249e-4,0.536598,1.073621,1.611776,2.152644,2.700602,-3.010662,-2.259017
