name,gl,gb,p0,p1,dm
PSR J1849+0225_P,34.83,1.60,1.47452,null,259.90000
PSR J1910+0225,37.23,-3.06,0.3378550035689,2.6127E-16,209.63000
PSR J1838+0226_P,33.65,3.94,2.12258,null,252.90000
PSR J1812+0226,30.71,9.69,0.793902802035,3.59963E-15,104.14000
PSR J1900+0227,36.17,-0.92,0.37426157516,5.705E-15,201.10000
PSR J1915+0227,37.82,-4.12,0.3173064024785,2.98763E-16,192.10900
PSR J1838+0228_P,33.64,4.03,0.65316,null,148.10000
PSR J1855+0228_P,35.62,0.17,0.25317,null,530.00000
PSR J1105+02,252.59,54.65,6.403055372,1.43E-15,16.50000
PSR J1857+0229_P,35.81,-0.17,0.584,null,574.00000
PSR J1908+0233_P,37.17,-2.67,0.96916,null,237.80000
PSR J1851+0233,35.18,1.23,0.344018308374,2.1844E-15,606.00000
PSR J1634+02,18.30,31.30,0.00212,null,null
PSR J1901+0234,36.37,-1.05,0.88524028123,2.3034E-14,404.00000
PSR J1855+0235,35.74,0.19,0.983029834436,2.15E-17,103.71000
PSR J1841+0235_P,34.15,3.30,0.25863,null,193.60000
PSR J1902+0235,36.50,-1.28,0.415394227732,9.48E-17,280.49000
PSR J1940+0239,40.95,-9.69,1.23224,null,87.20000
PSR J1853+0237_P,35.55,0.63,0.42739,null,725.50000
PSR J0642+0238_P,209.54,-0.85,0.72913,null,146.70000
PSR J1859+0239B_P,36.19,-0.54,0.849,null,624.00000
PSR J1859+0239_P,36.19,-0.54,0.05611,null,250.90000
PSR J1858+0239,36.09,-0.31,0.197644188243,1.4E-14,492.71000
PSR J1855+0240_P,35.74,0.38,1.224,null,397.00000
PSR J1851+0241,35.31,1.25,4.4913183586,2.2568E-14,524.30000
PSR J1858+0241,36.18,-0.43,4.6932329333,2.432E-14,325.90000
PSR J1850+0242,35.26,1.40,0.00447986404710,1.63E-19,540.06800
PSR J1856+0243_P,35.87,0.22,0.54660,null,178.30000
PSR J1858+0244_P,36.11,-0.22,0.00261,null,282.60000
PSR J1856+0245,36.01,0.06,0.08090668906,6.2117E-14,623.50000
PSR J2042+0246,48.99,-23.02,0.0045337267023282,1.403E-20,9.26940
PSR J1834+0248_P,33.47,5.10,0.37556,null,86.50000
PSR J1902+0248,36.74,-1.25,1.22377745359,2.41E-15,272.00000
PSR J1857+0249_P,36.17,-0.13,1.54988,null,604.00000
PSR J1907+0249,37.31,-2.32,0.351879439822,1.135E-15,261.00000
PSR J1837+0250_P,33.91,4.32,0.09466,null,101.00000
PSR J1859+0251_P,36.40,-0.51,3.580,null,286.00000
PSR J0318+0253,178.46,-43.60,0.0051898521745201,1.762E-20,25.98000
PSR J1901+0254,36.64,-0.86,1.2996934495,4.6E-16,185.00000
PSR J1909+0254,37.60,-2.71,0.9898358389552,5.52538E-15,171.73400
PSR J1907+0255,37.34,-2.19,0.61876063644,2.23E-16,257.00000
PSR J2027+0255,47.13,-19.79,0.010595519821519,5.27E-20,51.13200
PSR J1842+0257,34.56,3.34,3.08825579295,2.9591E-14,146.00000
PSR J1853+0259,35.81,0.96,0.585552887667,1.1225E-16,292.40000
PSR J1837+03,33.96,4.58,0.0107,null,115.70000
PSR J1901+0300,36.81,-0.97,0.007796776259722,4.571E-20,253.88700
PSR J1857+0300,36.27,0.07,0.77267804332,2.6489E-15,691.00000
PSR J1835+0301_P,33.79,4.95,2.29889,null,212.30000
PSR J1831+0304_P,33.38,5.86,0.83712,null,158.90000
PSR J1849+0304_P,35.45,1.82,0.00179,null,146.70000
PSR J1046+0304,246.41,51.70,0.326271446035,1.242E-16,24.98000
PSR J1911+0305_P,38.01,-3.13,0.00586,null,147.00000
PSR J1852+0305,35.80,1.16,1.3261485670,1E-16,320.00000
PSR J1854+0306,35.99,0.83,4.55782009620,1.45125E-13,192.00000
PSR J1855+0306,36.18,0.48,1.6335656928,7.0029E-15,627.00000
PSR J1805+0306,30.41,11.71,0.2187115654904,9.99455E-16,80.85700
PSR J1855+0307,36.17,0.53,0.8453581389340,1.805E-14,401.22000
PSR J1900+0308,36.80,-0.66,0.004909239016418,5.9E-21,249.89800
PSR J1852+0309_P,35.82,1.27,0.00558,null,358.00000
PSR J1857+0310_P,36.46,0.05,0.16312,null,588.50000
PSR J1858+0310_P,36.51,-0.03,0.37275,null,699.50000
PSR J1906+0310_P,37.45,-1.86,null,null,307.50000
PSR J1909+0310_P,37.85,-2.65,1.97205,null,111.00000
PSR J1911+0310_P,38.02,-2.97,1.333,null,167.70000
PSR J1717+03,24.78,22.20,3.901,null,25.60000
PSR J1853+0312_P,35.99,1.06,0.43809,null,345.00000
PSR J1859+0313_P,36.72,-0.35,0.00161,null,107.70000
PSR J1911+0314_P,38.14,-3.04,0.53116,null,167.30000
PSR J1844+0315_P,35.04,3.02,0.31891,null,23.00000
PSR J1901+0315_P,36.98,-0.77,0.81982,null,410.50000
PSR J1903+0317_P,37.19,-1.10,0.52116,null,447.00000
PSR J1845+0317_P,35.17,2.85,0.0018507022354996,2.819E-20,77.25700
PSR J1906+0335_P,37.87,-1.78,1.2960,null,213.00000
PSR J1854+0317,36.21,0.82,1.3664496471,1.85E-15,390.00000
PSR J1903+0319_P,37.23,-1.11,1.854,null,307.00000
PSR J1854+0319,36.18,0.94,0.628540823296,5.51E-17,480.20000
PSR J1858+0319,36.71,-0.09,0.86744387855,1.025E-16,284.00000
PSR J1901+0320,37.00,-0.61,0.63658447822,5.2E-16,394.80000
PSR J1819+0322,32.27,8.70,0.799165592816,1.271E-16,98.67000
PSR J1845+0326_P,35.34,2.84,0.9680,null,144.00000
PSR J1239+0326,295.64,66.14,0.858326562407,4.361E-16,34.29000
PSR J1855+0327_P,36.49,0.61,0.78282,null,298.60000
PSR J1903+0327,37.34,-1.01,0.00214991236434921,1.88208E-20,297.52450
PSR J1849+0329_P,35.76,2.11,0.0045,null,152.10000
PSR J1911+0329_P,38.31,-2.83,0.05823,null,210.10000
PSR J1901+0331,37.21,-0.64,0.6554562898490,7.4594E-15,401.18900
PSR J0637+0332_P,208.22,-1.44,null,null,152.00000
PSR J1843+0333_P,35.22,3.33,0.82325,null,294.40000
PSR J1738+0333,27.72,17.74,0.0058500958597756860,2.41199E-20,33.77312
PSR J1846+0336_P,35.53,2.83,1.51273,null,296.00000
PSR J0621+0336,206.25,-5.06,0.26995410058794,7.2227E-17,72.54300
PSR J1802+03,30.61,12.49,0.6643,null,77.00000
PSR J1849+0339_P,36.01,2.00,1.66672,null,349.50000
PSR J1855+0339_P,36.67,0.72,1.76134,null,416.20000
PSR J0622+0339_P,206.33,-4.78,0.0087715338055288,3.47E-20,79.41860
PSR J0623+0340,206.50,-4.46,0.613759600022,8.837E-17,54.00000
PSR J1847+0342_P,35.78,2.56,0.00429,null,81.10000
PSR J1918+0342_P,39.31,-4.28,null,null,174.00000
PSR J1907+0345,38.08,-1.80,0.240153263208,8.222E-15,311.70000
PSR J1859+0345,37.17,-0.01,1.51150850359,6.478E-16,559.00000
PSR J1858+0346,37.08,0.18,0.256843797950,2.0401E-15,386.00000
PSR J1851+0347_P,36.36,1.61,2.14145,null,439.60000
PSR J0050+03,122.48,-59.07,1.36656,null,26.50000
PSR J0643+0350_P,208.56,-0.12,1.14486,null,122.00000
PSR J1840+0351_P,35.14,4.15,0.00516,null,201.00000
PSR J1848+0351,36.06,2.37,0.191442663494,6.73E-17,336.60000
PSR J1836+0352_P,34.63,5.17,0.4491,null,185.10000
PSR J2000+04,44.69,-13.29,0.777,null,60.00000
PSR J1906+0352_P,38.09,-1.57,0.2856,null,372.00000
PSR J1853+0353_P,36.62,1.32,null,null,379.00000
PSR J1915+0353_P,39.09,-3.48,0.05164,null,103.00000
PSR J1901+0355,37.58,-0.44,0.55475646483,1.2741E-14,547.00000
PSR J1842+0357_P,35.44,3.77,0.67253,null,194.10000
PSR J1854+0358_P,36.76,1.22,0.59084,null,486.50000
PSR J1904+0358_P,37.94,-1.06,0.75154,null,532.00000
PSR J1910+0358,38.61,-2.34,2.33026644849,4.4711E-15,83.87000
PSR J1842+0358,35.43,3.85,0.233326206679,8.115E-16,109.90000
PSR J0641+0359_P,208.22,-0.45,0.64621,null,160.40000
PSR J1913+0400_P,39.07,-3.18,0.39053,null,125.40000
PSR J1905+0400,38.09,-1.29,0.0037844047882356,4.9052E-21,25.69230
PSR J0156+04,151.97,-55.15,null,null,27.50000
PSR J0533+0402,200.08,-15.33,0.9630178499973,1.6062E-16,83.86100
PSR J1856+0404,37.13,0.75,0.42025215518,3.7E-17,341.30000
PSR J1807+04,31.56,11.65,0.7989,null,53.00000
PSR J1900+0405_P,37.62,-0.19,0.07238,null,634.40000
PSR J0611+04,204.66,-7.01,1.67443,null,69.90000
PSR J1842+0407_P,35.55,3.93,0.00394,null,101.70000
PSR J1849+0409,36.37,2.42,0.761194081655,2.15867E-14,63.97000
PSR J1915+0411_P,39.41,-3.43,0.724,null,233.90000
PSR J1904+0412,38.16,-0.99,0.0710948973807,1.1E-19,185.90000
PSR J1901+0413,37.81,-0.23,2.6630796830,1.316E-13,352.00000
PSR J1905+0414,38.25,-1.08,null,null,383.00000
PSR J1906+0414,38.48,-1.51,1.043361628655,1.1461E-14,349.00000
PSR J1904+0415_P,38.16,-0.87,0.23145,null,521.00000
PSR J1903+0415,38.09,-0.73,1.15139859175,2.268E-16,481.90000
PSR J1845+0417_P,36.08,3.26,1.697,null,164.00000
PSR J1851+0418,36.72,2.05,0.2846983761617,1.08902E-15,115.34000
PSR J1738+04,28.39,18.21,1.39179,null,23.60000
PSR J1837+0420_P,35.24,5.02,1.00949,null,181.40000
PSR J1852+0421_P,36.88,1.84,3.16092,null,294.30000
PSR J1855+0422,37.31,1.05,1.6781063295,9.3E-16,455.60000
PSR J0051+0423,122.96,-58.49,0.354731798900,7E-18,13.93000
PSR J1909+0423_P,38.90,-2.01,0.51158,null,254.90000
PSR J1910+0423_P,38.97,-2.16,0.09324,null,339.90000
PSR J1904+0535_P,39.43,-0.43,0.60376,null,78.40000
PSR J1850+0423,36.72,2.23,0.290716217162,9.14E-17,265.80000
PSR J1855+0424_P,37.25,1.21,2.22025,null,678.50000
PSR J1853+0427,37.17,1.51,1.32065850582,2.645E-15,549.30000
PSR J1859+0430,37.82,0.34,0.336324930220,5.3E-17,782.90000
PSR J1849+0430,36.75,2.45,0.42112580396,1.137E-16,191.00000
PSR J1926+0431,40.98,-5.67,1.074080076347,2.46199E-15,102.24300
PSR J0348+0432,183.34,-36.77,0.0391226563571297,2.4128E-19,40.46313
PSR J1903+0433_P,38.33,-0.56,14.0499,null,202.60000
PSR J1859+0434_P,37.94,0.25,0.45834,null,320.10000
PSR J1901+0435,38.17,-0.15,0.6905763581,8.67E-15,920.00000
PSR J1910+0435,39.16,-2.06,0.664679416494,1.72366E-14,297.00000
PSR J1900+0438,38.07,0.17,0.312314406456,3.2304E-15,627.00000
PSR J0653+0443_P,208.92,2.51,0.04753,null,27.30000
PSR J2355+04,97.83,-55.41,0.958,null,13.00000
PSR J1913+0446,39.74,-2.79,1.61612987171,2.78904E-13,109.10000
PSR J0641+0448_P,207.53,-0.00,0.02567,null,155.10000
PSR J1905+0450_P,38.89,-1.02,0.78330,null,442.30000
PSR J0030+0451,113.14,-57.61,0.00486545328635212,1.01738E-20,4.33235
PSR J1904+0451,38.81,-0.79,0.006092367929630,5.7E-21,182.70500
PSR J1858+0453_P,38.12,0.59,3.761,null,429.00000
PSR J1913+0453_P,39.84,-2.73,0.00609,null,297.00000
PSR J1906+0454,39.04,-1.17,0.0020832783349232,2.982E-21,142.79300
PSR J1844+0455_P,36.57,3.68,0.0047,null,241.40000
PSR J1855+0455_P,37.74,1.39,0.10101,null,372.90000
PSR J1908+0457_P,39.28,-1.53,0.97647,null,356.70000
PSR J1908+0457,39.27,-1.47,0.8467928462,9.8E-16,360.00000
PSR J1913+0458_P,39.89,-2.65,0.44479,null,103.80000
PSR J0709+0458,210.50,6.20,0.0344289781774586,3.804E-19,44.26640
PSR J1901+0459,38.49,0.09,0.87704381015,1.5682E-14,1108.00000
PSR J1851+0500_P,37.43,2.20,2.32738,null,341.30000
PSR J1908+0500,39.29,-1.40,0.2910229194786,2.59242E-15,201.24300
PSR J1853+0505,37.65,1.96,0.90513735425,1.28061E-15,279.00000
PSR J1846+0507_P,36.97,3.35,0.00307,null,101.60000
PSR J1906+0509,39.29,-1.08,0.397589683040,5.2152E-15,99.50000
PSR J1901+0510,38.74,0.03,0.61475669408,3.11E-14,435.50000
PSR J1855+0511_P,37.97,1.53,1.42147,null,307.50000
PSR J1901+0511,38.71,0.08,4.6003689902,2.5338E-14,410.00000
PSR J1910+0517,39.84,-1.83,0.308048125700,7.529E-16,307.10000
PSR J1904+0519_P,39.11,-0.39,1.68053,null,80.80000
PSR J1918+0523_P,40.83,-3.56,3.6572,null,102.00000
PSR J1913+0523,40.24,-2.39,0.661997424287,1.7969E-15,333.60000
PSR J1843+0526_P,36.90,4.19,2.03497,null,250.50000
PSR J1857+0526,38.44,1.19,0.349951177522,6.9311E-15,464.79000
PSR J1855+0527,38.23,1.64,1.39348448168,2.67207E-13,362.00000
PSR J1837+0528_P,36.25,5.54,0.00626,null,120.80000
PSR J1856+0528_P,38.36,1.39,null,null,307.00000
PSR J1743+05,30.05,17.65,1.47363,null,56.10000
PSR J0635+0533,206.15,-1.04,0.033856495,null,null
PSR J1903+0534_P,39.26,-0.13,0.35765,null,407.70000
PSR J1910+0534,40.06,-1.67,0.45286735393,1.92E-15,484.00000
PSR J1907+0534,39.72,-0.99,1.1384027132,3.15E-15,524.00000
PSR J1950+05,44.86,-10.55,0.455934,null,71.00000
PSR J1839+0543,36.62,5.36,0.05792795300,null,113.83000
PSR J1917+0543_P,40.97,-3.10,0.00544,null,137.40000
PSR J1853+0545,38.35,2.06,0.12640033324309,6.12482E-16,197.91000
PSR J1736+05,29.59,19.21,0.999245,null,42.00000
PSR J1823+0550,34.99,8.86,0.7529067642079,2.26734E-16,66.77500
PSR J1904+0553B_P,39.63,-0.17,0.57454,null,140.90000
PSR J1904+0553_P,39.64,-0.16,0.0049073237020515,1.2754E-20,164.27500
PSR J1907+0555_P,40.02,-0.85,3.1590,null,150.00000
PSR J1902+0556,39.50,0.21,0.7465773564336,1.28752E-14,177.48600
PSR J1902+0557_P,39.54,0.17,null,null,414.00000
PSR J1905+0558_P,39.79,-0.30,0.846,null,472.00000
PSR J1908+0558,40.14,-0.95,0.168677558616,2.2796E-15,457.70000
PSR J0343+06,180.79,-36.93,1.00764,null,46.00000
PSR J1915+0601_P,41.09,-2.67,0.00401,null,151.80000
PSR J1905+0600,39.84,-0.28,0.4412104443276,1.1062E-15,728.44000
PSR J1847+0614_P,38.05,3.70,1.66302,null,270.50000
PSR J1903+0601,39.65,0.11,0.3741290780476,1.92436E-14,386.11000
PSR J1859+0601,39.25,0.90,1.04431270179,2.551E-14,272.40000
PSR J1948+06,44.99,-9.85,1.325,null,61.00000
PSR J1907+0602,40.18,-0.89,0.106632746266,8.68208E-14,82.10000
PSR J1904+0603_P,39.84,-0.22,1.97493,null,413.20000
PSR J2017+0603,48.62,-16.03,0.002896215816722975,7.9931E-21,23.92344
PSR J1859+0603,39.27,0.93,0.508561079708,1.5895E-15,379.00000
PSR J1848+0604,38.06,3.33,2.218605206885,3.7475E-15,240.47000
PSR J1858+0609_P,39.17,1.31,0.48435,null,381.50000
PSR J1943+0609,44.47,-8.64,0.4462266025132,4.6729E-16,70.65600
PSR J0837+0610,219.72,26.27,1.2737682915785,6.79922E-15,12.86400
PSR J2234+0611,72.99,-43.01,0.003576581631673108,1.20142E-20,10.76582
PSR J1739+0612,30.26,18.86,0.2341691233800,1.505E-16,95.36000
PSR J0928+06,226.85,37.60,2.0604,null,49.80000
PSR J1926+1452_P,50.17,-0.90,0.30451,null,298.10000
PSR J1856+0615_P,39.09,1.69,0.32697,null,333.10000
PSR J1805+0615,33.35,13.01,0.0021289064590218,2.2758E-20,64.88300
PSR J1917+0615_P,41.46,-2.87,0.0039676994293205,2.113E-20,172.47400
PSR J1905+0616,40.07,-0.17,0.989796811047,1.35183E-13,256.05000
PSR J1902+0615,39.81,0.34,0.6735066579164,7.71026E-15,502.92900
PSR J1909+0616,40.62,-1.21,0.75599276085,2.058E-14,352.00000
PSR J1913+0618,41.03,-1.96,0.0050268612317532,9.61E-21,155.98700
PSR J1849+0619_P,38.35,3.29,2.011,null,110.00000
PSR J1904+0621_P,40.12,-0.09,1.232,null,173.00000
PSR J1901+0621,39.69,0.76,0.83200194892,1.8E-17,94.00000
PSR J1918+0621_P,41.64,-2.97,0.002103682629053,5.6E-22,63.11790
PSR J1849+0623_P,38.44,3.26,0.01459,null,129.40000
PSR J1845+0623,37.92,4.31,1.4216541013903,5.4188E-16,115.72000
PSR J1914+0625,41.23,-2.09,0.878889431192,4.531E-16,204.33000
PSR J1828+0625,36.07,8.01,0.00362756255755819,4.6882E-21,22.41650
PSR J1855+0626,39.13,2.05,0.5288321,null,253.80000
PSR J1907+0631,40.51,-0.48,0.323648024490,4.52155E-13,429.40000
PSR J1914+0631,41.35,-2.07,0.693811224209,1E-17,58.51000
PSR J0633+0632,205.09,-0.93,0.29739519058,7.9592E-14,null
PSR J1900+0634,39.81,1.00,0.3898721267341,5.1238E-15,323.59000
PSR J1842+0638,37.80,5.07,0.313016401038,7.6E-17,212.20000
PSR J0922+0638,225.42,36.39,0.4306321548779,1.37164E-14,27.29860
PSR J1915+0639,41.65,-2.37,0.64414015325,1.8435E-15,212.32000
PSR J1906+0641,40.60,-0.30,0.26727681812908,2.13563E-15,472.15000
PSR J1909+0641,40.94,-0.94,0.741761952452,3.2239E-15,36.70000
PSR J1857+0642_P,39.65,1.61,0.0035309897695529,4.692E-21,21.58530
PSR J1906+0646_P,40.64,-0.19,0.35552,null,290.50000
PSR J1933+1454_P,50.97,-2.29,1.34613,null,204.80000
PSR J0631+0646,204.68,-1.24,0.1109789432160,3.61723E-15,195.20000
PSR J1848+0647,38.70,3.65,0.5059567391,8.7516E-15,27.90000
PSR J1906+0649,40.69,-0.15,1.28656437956,1.52E-16,250.16000
PSR J1905+0649_P,40.56,0.09,0.02746441244636,3.34E-19,187.67000
PSR J0627+0649,204.17,-2.08,0.34652329084626,1.69759E-15,86.66600
PSR J1938+0650,44.39,-7.10,1.121561892,5.68E-15,70.80000
PSR J1909+0651_P,41.03,-0.77,0.57807,null,33.60000
PSR J2143+0654,62.66,-33.14,9.42822888,4.1E-14,null
PSR J1903+0654,40.50,0.39,0.79123225301,1.0595E-14,329.00000
PSR J1913+0655_P,41.61,-1.74,0.75445,null,256.80000
PSR J1905+0656,40.74,0.00,2.51176254691,3.87E-16,24.20000
PSR J1846+0657_P,38.54,4.32,2.24405,null,224.20000
PSR J1909+0657_P,41.14,-0.77,1.24589,null,59.90000
PSR J1913+0657,41.64,-1.71,1.25718110369,2.829E-15,142.00000
PSR J1859+0658_P,40.00,1.48,0.00511,null,290.40000
PSR J1907+0658_P,40.97,-0.39,0.21834,null,523.00000
PSR J1905+0758,41.67,0.45,1.192648616445,4.59E-17,197.10000
PSR J1901+0658,40.27,0.98,0.07574385040530,2.169E-19,125.88000
PSR J1857+07,39.80,1.96,0.02912,null,159.60000
PSR J1859+07,40.02,1.51,null,null,303.00000
PSR J1855+0700,39.61,2.34,0.258684648071,7.516E-16,244.00000
PSR J1914+0659,41.79,-1.85,0.01851182255144,3.1E-20,225.34000
PSR J2001+0701,47.49,-12.20,0.0068199585607571,1.438E-20,63.31460
PSR J2032+0701,51.52,-18.73,0.4095764435097,1.5891E-16,73.79000
PSR J1811+0702,34.71,12.10,0.46171267661,2.692E-15,57.80000
PSR J1854+0704_P,39.57,2.54,0.45090,null,10.80000
PSR J1908+0705_P,41.21,-0.64,0.00199057,null,41.40000
PSR J1908+0704_P,41.21,-0.64,0.00199,null,41.40000
PSR J1822+0705,35.98,9.68,1.362817392033,1.7472E-15,62.20000
PSR J1810+0705,34.69,12.25,0.307682833880,2.42E-16,79.42500
PSR J0627+0706,203.90,-1.99,0.475884937713,2.98086E-14,138.21900
PSR J1850+0707_P,39.22,3.35,0.03393,null,160.80000
PSR J1907+0709_P,41.17,-0.39,0.34410,null,278.10000
PSR J1915+0832_P,43.22,-1.32,2.71009,null,36.20000
PSR J1905+0709,40.94,0.07,0.648044332121,4.9417E-15,244.28000
PSR J1910+0710,41.46,-0.88,0.53864678794,2.05E-16,254.10000
PSR J1856+0711_P,39.90,2.16,0.61104,null,325.70000
PSR J1901+0712_P,40.48,1.05,1.03771,null,332.40000
PSR J1910+0714,41.52,-0.87,2.712428344053,6.1307E-15,124.47000
PSR J1900+0715_P,40.40,1.33,0.97044,null,266.10000
PSR J1956+07,47.05,-10.95,5.01248,null,61.30000
PSR J1901+0716,40.57,1.06,0.644000542184,2.2872E-15,252.61100
PSR J1902+0717_P,40.62,0.96,0.35605,null,449.90000
PSR J1945+07,45.75,-8.63,1.0739,null,62.00000
PSR J0843+0719,219.40,28.22,1.36586,null,36.60000
PSR J1915+0720_P,42.21,-1.99,0.00569,null,122.10000
PSR J1906+0722,41.22,0.03,0.1115241364978,3.5879E-14,null
PSR J1902+0723,40.74,0.98,0.4878126283,2.1E-16,105.00000
PSR J1850+0724_P,39.46,3.49,0.46889,null,117.80000
PSR J1858+0724_P,40.32,1.82,0.0077,null,105.00000
PSR J1906+0724,41.22,0.07,1.5364901376,2.999E-15,476.40000
PSR J1919+0727_P,42.73,-2.72,0.86682,null,183.60000
PSR J1910+0728,41.74,-0.77,0.3254205036966,8.30827E-15,283.96500
PSR J1907+0731,41.50,-0.21,0.3636862961026,1.84349E-14,239.97000
PSR J1900+0732_P,40.64,1.48,1.7090,null,226.00000
PSR J1750+07,32.84,16.93,1.90881,null,55.40000
PSR J1908+0734,41.58,-0.27,0.21235261339,8.22E-16,11.10400
PSR J1912+0735_P,42.10,-1.23,3.68507,null,160.40000
PSR J1926+0737,43.74,-4.26,0.318062050971,3.75E-16,159.00000
PSR J1614+0737,20.63,38.16,1.2068033926376,2.35958E-15,21.39490
PSR J1915+0738,42.47,-1.80,1.542707414270,3.2969E-15,39.04200
PSR J1904+0738,41.18,0.68,0.2089585000615,4.1074E-16,278.33000
PSR J1907+0740,41.61,-0.10,0.5746984232595,6.6576E-16,334.66000
PSR J1916+0740,42.59,-1.97,0.011219660170415,2E-20,219.86000
PSR J2112+0740,58.02,-26.56,0.2753608677121,6.0939E-17,24.91000
PSR J1916+0741_P,42.60,-1.98,0.01122,null,220.10000
PSR J1917+0743,42.77,-2.21,0.8134532288005,4.485E-17,198.90000
PSR J0641+07,204.88,1.25,null,null,52.00000
PSR J1906+0746,41.60,0.15,0.14407315538,2.02678E-14,217.75080
PSR J1713+0747,28.75,25.22,0.004570136598154467,8.52963E-21,15.98710
PSR J1916+0748,42.77,-2.05,0.54175211381,1.0708E-14,304.00000
PSR J1916+07481,42.80,-2.08,0.867880485703,1.981E-16,153.60000
PSR J1909+0749,41.91,-0.34,0.23716129322,1.5192E-13,539.36000
PSR J1911+0751_P,42.23,-0.90,0.79691,null,220.70000
PSR J1915+0752,42.62,-1.61,2.05831378861,1.39E-16,105.30000
PSR J0953+0755,228.91,43.70,0.2530654277593,2.29759E-16,2.96927
PSR J2015+0756,50.13,-14.77,0.0043279839569886,6.67E-21,36.43600
PSR J1807+0756,35.15,13.28,0.464300493199,1.294E-16,89.29000
PSR J2105+07,57.20,-25.05,3.74663,null,52.60000
PSR J1906+0757,41.74,0.25,0.057189056787610,1.16E-19,79.10400
PSR J1933+0758,44.84,-5.57,0.437454407217,2.183E-16,165.02000
PSR J1914+0905_P,43.68,-1.02,0.61723,null,296.70000
PSR J1904+0800,41.50,0.86,0.2633559258520,1.72917E-14,440.09000
PSR J1856+0805_P,40.67,2.63,0.27617,null,308.80000
PSR J1914+0805,42.71,-1.31,0.455499390131,3.02E-17,344.40000
PSR J1902+0809_P,41.42,1.31,0.19023,null,436.90000
PSR J1857+0809,40.84,2.45,0.502923870516,4.7374E-15,282.00000
PSR J2007+0809,49.18,-12.79,0.32572436605,1.37E-16,53.39000
PSR J0011+08,106.23,-53.41,2.55287,null,24.90000
PSR J1908+0811_P,42.18,-0.09,0.18164,null,300.10000
PSR J1921+0812,43.71,-2.93,0.2106504926781,5.37409E-15,82.82000
PSR J0806+08,213.92,20.33,2.0631,null,46.00000
PSR J1000+08,229.73,45.50,0.440372,null,21.00000
PSR J1906+0822_P,42.10,0.46,0.43344,null,367.90000
PSR J1904+0823_P,41.90,0.88,1.50773,null,60.40000
PSR J1850+0824_P,40.31,4.03,1.01316,null,74.10000
PSR J1848+0826,40.15,4.44,0.32866472679,2.721E-16,90.68000
PSR J0639+0828_P,204.08,1.30,null,null,290.10000
PSR J1903+0829_P,41.87,1.17,0.00409,null,334.80000
PSR J1903+0830_P,41.88,1.18,0.00408534,null,334.80000
PSR J1859+0832_P,41.44,2.11,null,null,259.00000
PSR J1913+0832,42.98,-0.86,0.1344120375943,4.5698E-15,355.90000
PSR J2340+08,94.82,-50.42,0.3033,null,24.00000
PSR J1908+0833,42.47,0.17,0.512110722994,1.9872E-15,700.00000
PSR J1301+0833,310.81,71.28,0.0018437256263722,1.0555E-20,13.20000
PSR J1907+0833,42.43,0.26,0.167627579462,3.69542E-15,511.68000
PSR J1917+08340,43.47,-1.74,2.933,null,101.00000
PSR J1917+0834,43.57,-1.89,2.129676060261,1.7493E-14,29.21000
PSR J1904+0836_P,42.08,1.02,0.00444,null,90.50000
PSR J1913+0837_P,43.15,-1.02,2.47046,null,385.80000
PSR J1956+0838,48.29,-10.33,0.30391107936356,2.26318E-16,67.09000
PSR J1914+0838,43.24,-1.12,0.440039882669,5.86395E-16,290.70000
PSR J1915+0838,43.34,-1.30,0.342777804346,1.5723E-15,358.24000
PSR J1903+0839_P,42.05,1.20,0.0046211691312030,4.677E-21,166.45100
PSR J1908+0839,42.56,0.23,0.185397243919,2.3865E-15,512.00000
PSR J1851+0843_P,40.69,3.99,0.28891,null,246.30000
PSR J1916+0844,43.54,-1.49,0.4399971286797,2.90013E-15,339.28000
PSR J1850+0845_P,40.68,4.08,0.04831,null,201.10000
PSR J1903+0845,42.12,1.30,0.15315026786280,9.1961E-17,129.56000
PSR J1905+0849_P,42.32,1.01,1.03433,null,257.80000
PSR J1921+0851_P,44.20,-2.50,0.957,null,101.00000
PSR J1903+0851,42.14,1.47,1.231881983120,2.71523E-14,83.00000
PSR J1916+0852,43.67,-1.45,2.1827459895,1.31E-14,295.00000
PSR J1904+0852,42.37,1.07,0.0061974296377438,1.009E-20,195.15900
PSR J1853+0853,41.07,3.61,3.9146579157,5.13E-15,237.00000
PSR J0509+0856,192.49,-17.93,0.0040558382315644,4.412E-21,38.32843
PSR J1852+0857_P,41.04,3.81,3.77214,null,85.90000
PSR J1907+0859,42.71,0.66,1.52704227084,5.5446E-15,190.00000
PSR J1905+0902,42.56,1.06,0.2182543240059,3.49904E-15,433.49700
PSR J1913+0904,43.50,-0.68,0.16325053678620,1.76203E-14,96.84000
PSR J1946+0904_P,47.46,-7.98,0.025772259978831,2.4E-21,37.18600
PSR J1909+0905_P,43.08,0.13,1.49488,null,250.60000
PSR J0646+0905,204.27,3.05,0.903913470968,7.3609E-16,149.70000
PSR J1911+0906_P,43.32,-0.30,16.9259,null,24.30000
PSR J1944+0907,47.16,-7.36,0.005185201908798642,1.73367E-20,24.35840
PSR J1900+0908_P,42.07,2.20,null,null,264.00000
PSR J1902+0909_P,42.38,1.63,0.6891,null,353.10000
PSR J1908+0909,42.97,0.49,0.336578356230,3.48316E-14,466.02000
PSR J0628+0909,202.19,-0.85,1.241421391299,5.479E-16,88.30000
